relevance,doc_type_ai,doc_type_pages,page_count,doi,plant_host,fungal_taxon,tissue,presence_absence,primary_guild,interaction_notes,biome,country,data_source,source_file,relevance_raw,doc_type_ai_raw,doc_type_ai_clean,presence_absence_clean,doi_clean,page_count_clean,paper_id,interaction_id,fungal_taxon_raw,fungal_taxon_resolved,fungal_taxon_status,fungal_taxon_resolution_method,fungal_taxon_confidence,fungal_taxon_accepted_ids,plant_host_raw,plant_host_resolved,plant_host_status,plant_host_resolution_method,plant_host_confidence,plant_host_accepted_ids
Relevant,abstract,abstract,0,10.13346/j.mycosystema.190190,vanda,pantospora,"root, stem, leaf",present,endophytic,isolated from epiphytic orchids collected in the naban river watershed national nature reserve in xishuangbanna,"naban river watershed national nature reserve, xishuangbanna",china,abstract-csv,doi_10.13346_j.mycosystema.190190,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.190190,0,doi:10.13346/j.mycosystema.190190,int_d2c608e563566cc5,pantospora,pantospora,Resolved,exact_accepted,1.00,2621553,vanda,vanda,Resolved,exact_accepted,1.00,2783121
Relevant,abstract,abstract,0,10.13346/j.mycosystema.190190,vanda,phyllosticta,"root, stem, leaf",present,endophytic,isolated from epiphytic orchids collected in the naban river watershed national nature reserve in xishuangbanna,"naban river watershed national nature reserve, xishuangbanna",china,abstract-csv,doi_10.13346_j.mycosystema.190190,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.190190,0,doi:10.13346/j.mycosystema.190190,int_6f2e13004098a9df,phyllosticta,phyllosticta,Resolved,exact_accepted,1.00,2513141,vanda,vanda,Resolved,exact_accepted,1.00,2783121
Relevant,abstract,abstract,0,10.1111/jph.12860,citrus sp. (citrus spp.),atailing spray (fungal protein product),"soil (under crown circumference, rhizosphere), stems, leaves",present,NA,plant immunity inducer applied on leaf,NA,NA,abstract-csv,doi_10.1111_jph.12860,Relevant,Abstract,Abstract,Presence,10.1111/jph.12860,0,doi:10.1111/jph.12860,int_5fd8b3c1b93137d6,atailing spray (fungal protein product),,Unresolved,no_match,0.00,,citrus sp. (citrus spp.),citrus,Resolved,exact_accepted,1.00,3190155
Relevant,abstract,abstract,0,10.3389/fmicb.2019.02610,maize (zea mays),bacillus velezensis ucmb5044,root exudate,present,endophytic,isolated from soil and responds to maize root exudates,desert soil,NA,abstract-csv,doi_10.3389_fmicb.2019.02610,Relevant,Abstract,Abstract,Presence,10.3389/fmicb.2019.02610,0,doi:10.3389/fmicb.2019.02610,int_ed62dcf0276e31fb,bacillus velezensis ucmb5044,,Unresolved,no_match,0.00,,maize (zea mays),zea mays,Resolved,exact_accepted,1.00,5290052
Relevant,abstract,abstract,0,10.1007/s40011-018-1060-3,chlorophytum borivilianum,setosphaeria rostrata (ncbi accession no. kr017047),NA,present,endophytic,isolated from medicinal plant,NA,NA,abstract-csv,doi_10.1007_s40011-018-1060-3,Relevant,Abstract,Abstract,Presence,10.1007/s40011-018-1060-3,0,doi:10.1007/s40011-018-1060-3,int_f0e68ceebb7dd1c6,setosphaeria rostrata (ncbi accession no. kr017047),exserohilum rostratum,Resolved,synonym_map,0.95,2617004,chlorophytum borivilianum,chlorophytum borivilianum,Resolved,exact_accepted,1.00,2774899
Relevant,abstract,abstract,0,10.7501/j.issn.0253-2670.2019.23.028,belamcanda chinensis,fusarium proliferatum,"root, stem, leaf",present,endophytic,isolated from belamcanda chinensis,not_provided,not_provided,abstract-csv,doi_10.7501_j.issn.0253-2670.2019.23.028,Relevant,Abstract,Abstract,Presence,10.7501/j.issn.0253-2670.2019.23.028,0,doi:10.7501/j.issn.0253-2670.2019.23.028,int_b88a7e2b51b3ef9c,fusarium proliferatum,fusarium proliferatum,Resolved,exact_accepted,1.00,5252126,belamcanda chinensis,iris domestica,Resolved,synonym_map,0.95,5298546
Relevant,abstract,abstract,0,10.1016/j.funbio.2019.09.008,picea abies (norway spruce),lophodermium piceae,needle,present,endophytic,"isolated from healthy needles across climatically distinct locations: finland, poland, switzerland, italy, and southeastern siberia.",NA,"finland, poland, switzerland, italy, siberia (russia)",abstract-csv,doi_10.1016_j.funbio.2019.09.008,Relevant,Abstract,Abstract,Presence,10.1016/j.funbio.2019.09.008,0,doi:10.1016/j.funbio.2019.09.008,int_bffdb2c28fa616ff,lophodermium piceae,lophodermium piceae,Resolved,exact_accepted,1.00,2579707,picea abies (norway spruce),picea abies,Resolved,exact_accepted,1.00,5284884
Relevant,abstract,abstract,0,10.11686/cyxb2019104,lolium perenne,rhizophagus intraradices,"leaf, root",present,symbiont (mycorrhizal),co-colonization of am fungus and grass endophyte,NA,NA,abstract-csv,doi_10.11686_cyxb2019104,Relevant,Abstract,Abstract,Presence,10.11686/cyxb2019104,0,doi:10.11686/cyxb2019104,int_7272edec1a8d3902,rhizophagus intraradices,rhizophagus intraradices,Resolved,exact_accepted,1.00,8003630,lolium perenne,lolium perenne,Resolved,exact_accepted,1.00,2706241
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.12.013,hylocereus undatus (pitaya),neoscytalidium dimidiatum,"mycelial growth on agar, tender stems of pitaya",present,pathogenic,"isolated from pitaya plants to cause brown rot disease, followed by testing of various fungicides for control",agricultural,china (guangdong),abstract-csv,doi_10.16768_j.issn.1004-874x.2019.12.013,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.12.013,0,doi:10.16768/j.issn.1004-874x.2019.12.013,int_70d9c22df9a3acdb,neoscytalidium dimidiatum,neoscytalidium dimidiatum,Resolved,exact_accepted,1.00,2611786,hylocereus undatus (pitaya),selenicereus undatus,Resolved,synonym_map,0.95,10334868
Relevant,abstract,abstract,0,10.31838/ijpr/2019.11.04.059,not specified in text,endophytes (variety),intercellular spaces of plant tissues,present,endophytic,"lives in the plant system and colonizes intercellular spaces, produces bioactive compounds.",NA,india (as per title),abstract-csv,doi_10.31838_ijpr_2019.11.04.059,Relevant,Abstract,Abstract,Presence,10.31838/ijpr/2019.11.04.059,0,doi:10.31838/ijpr/2019.11.04.059,int_761497f138ba8b96,endophytes (variety),,Unresolved,descriptor_non_taxon,0.00,,not specified in text,,Unresolved,empty,0.00,
Relevant,abstract,abstract,0,10.1007/s11557-019-01531-0,myracrodruon urundeuva (anacardiaceae),pseudoplagiostoma myracrodruonis (pseudoplagiostomataceae,leaf,present,endophytic,isolated from healthy leaves,NA,brazil,abstract-csv,doi_10.1007_s11557-019-01531-0,Relevant,Abstract,Abstract,Presence,10.1007/s11557-019-01531-0,0,doi:10.1007/s11557-019-01531-0,int_1edc4f7ba2ffeb53,pseudoplagiostoma myracrodruonis (pseudoplagiostomataceae,pseudoplagiostoma myracrodruonis,Resolved,exact_accepted,1.00,10876336,myracrodruon urundeuva (anacardiaceae),myracrodruon urundeuva,Resolved,exact_accepted,1.00,3660652
Relevant,abstract,abstract,0,10.1007/s11557-019-01531-0,myracrodruon urundeuva (anacardiaceae),diaporthales),leaf,present,endophytic,isolated from healthy leaves,NA,brazil,abstract-csv,doi_10.1007_s11557-019-01531-0,Relevant,Abstract,Abstract,Presence,10.1007/s11557-019-01531-0,0,doi:10.1007/s11557-019-01531-0,int_97c5587595d109e0,diaporthales),,Unresolved,no_match,0.00,,myracrodruon urundeuva (anacardiaceae),myracrodruon urundeuva,Resolved,exact_accepted,1.00,3660652
Relevant,abstract,abstract,0,10.1182/bloodadvances.2019000593,not mentioned,systemic fungal infection,not mentioned,present,pathogenic,occurred as posttransplant toxicities after allogeneic hematopoietic cell transplantation,not mentioned,not mentioned,abstract-csv,doi_10.1182_bloodadvances.2019000593,Relevant,Abstract,Abstract,Presence,10.1182/bloodadvances.2019000593,0,doi:10.1182/bloodadvances.2019000593,int_d6f79621b844503a,systemic fungal infection,,Unresolved,no_match,0.00,,not mentioned,,Unresolved,none,0.00,
Relevant,full-text,full-text,20,10.1371/journal.pone.0223718,hordeum vulgare (barley),metarhizium robertsii,root,present,"endophytic, rhizoplane colonization","involvement in endophytic and rhizoplane colonization, transfer of insect-derived nitrogen to plants",NA,"canada, china",full-text,doi_10.1371_journal.pone.0223718,Relevant,Full-Text,Full-Text,Presence,10.1371/journal.pone.0223718,20,doi:10.1371/journal.pone.0223718,int_804db0a2cd5a0e1f,metarhizium robertsii,metarhizium robertsii,Resolved,exact_accepted,1.00,7370553,hordeum vulgare (barley),hordeum vulgare,Resolved,exact_accepted,1.00,2706056
Relevant,abstract,abstract,0,10.11686/cyxb2018677,hordeum brevisubulatum (wild barley),epichlo? bromicola,NA,present,endophytic,foliar endophyte isolated from wild barley,NA,"china (maqu, yuzhong, and linze in gansu province)",abstract-csv,doi_10.11686_cyxb2018677,Relevant,Abstract,Abstract,Presence,10.11686/cyxb2018677,0,doi:10.11686/cyxb2018677,int_275536fc218f3a59,epichlo? bromicola,,Unresolved,no_match,0.00,,hordeum brevisubulatum (wild barley),hordeum brevisubulatum,Resolved,exact_accepted,1.00,4149617
Relevant,abstract,abstract,0,10.1080/14786419.2018.1501687,decaisnea insignis (griff.) hook.f. & thomson,aspergillus tubingensis,NA,present,endophytic,isolated from the host plant,NA,NA,abstract-csv,doi_10.1080_14786419.2018.1501687,Relevant,Abstract,Abstract,Presence,10.1080/14786419.2018.1501687,0,doi:10.1080/14786419.2018.1501687,int_b16785ef43169e50,aspergillus tubingensis,aspergillus tubingensis,Resolved,exact_accepted,1.00,5259931,decaisnea insignis (griff.) hook.f. & thomson,decaisnea insignis,Resolved,exact_accepted,1.00,5686494
Relevant,abstract,abstract,0,10.1007/s00253-019-10058-z,solanum lycopersicum (tomato),pochonia chlamydosporia,root,present,endophytic,inoculated tomato roots at three different times. fungus also grown in vitro.,NA,NA,abstract-csv,doi_10.1007_s00253-019-10058-z,Relevant,Abstract,Abstract,Presence,10.1007/s00253-019-10058-z,0,doi:10.1007/s00253-019-10058-z,int_dda9fb3461693ef7,pochonia chlamydosporia,metacordyceps chlamydosporia,Resolved,synonym_map,0.95,2562709,solanum lycopersicum (tomato),solanum lycopersicum,Resolved,exact_accepted,1.00,2930137
Relevant,abstract,abstract,0,10.5958/0974-360x.2019.00867.9,therapeutically important hydrophytes (multiple),chrysosporium sp,leaves,present,endophytic,isolated from leaves,NA,NA,abstract-csv,doi_10.5958_0974-360x.2019.00867.9,Relevant,Abstract,Abstract,Presence,10.5958/0974-360x.2019.00867.9,0,doi:10.5958/0974-360x.2019.00867.9,int_9d8e29ce24f296d7,chrysosporium sp,chrysosporium,Resolved,exact_accepted,1.00,2526789,therapeutically important hydrophytes (multiple),,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.5958/0974-360x.2019.00867.9,therapeutically important hydrophytes (multiple),sterile form iii (2),leaves,present,endophytic,isolated from leaves,NA,NA,abstract-csv,doi_10.5958_0974-360x.2019.00867.9,Relevant,Abstract,Abstract,Presence,10.5958/0974-360x.2019.00867.9,0,doi:10.5958/0974-360x.2019.00867.9,int_019b9ecc1fc03d9f,sterile form iii (2),,Unresolved,no_match,0.00,,therapeutically important hydrophytes (multiple),,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.3889/oamjms.2019.793,annona muricata (soursop),aspergillus niger,"seeds, pulp, and peel of annona fruit",present,endophytic,isolated from different soursop parts,NA,NA,abstract-csv,doi_10.3889_oamjms.2019.793,Relevant,Abstract,Abstract,Presence,10.3889/oamjms.2019.793,0,doi:10.3889/oamjms.2019.793,int_8902d3b2e9072348,aspergillus niger,aspergillus niger,Resolved,exact_accepted,1.00,3465658,annona muricata (soursop),annona muricata,Resolved,exact_accepted,1.00,5407273
Relevant,abstract,abstract,0,10.3390/genes10110905,vitis vinifera cv. chardonnay,diaporthe eres,not specified in abstract,present,pathogenic,in vitro conditions,NA,NA,abstract-csv,doi_10.3390_genes10110905,Relevant,Abstract,Abstract,Presence,10.3390/genes10110905,0,doi:10.3390/genes10110905,int_9b50768c76595246,diaporthe eres,diaporthe eres,Resolved,exact_accepted,1.00,2567626,vitis vinifera cv. chardonnay,vitis vinifera,Resolved,exact_accepted,1.00,5372392
Relevant,abstract,abstract,0,10.3390/genes10110905,vitis vinifera cv. chardonnay,diaporthe bohemiae,not specified in abstract,present,pathogenic,in vitro conditions,NA,NA,abstract-csv,doi_10.3390_genes10110905,Relevant,Abstract,Abstract,Presence,10.3390/genes10110905,0,doi:10.3390/genes10110905,int_13699f6aba960a5e,diaporthe bohemiae,diaporthe bohemiae,Resolved,exact_accepted,1.00,10798309,vitis vinifera cv. chardonnay,vitis vinifera,Resolved,exact_accepted,1.00,5372392
Relevant,abstract,abstract,0,10.1093/femsec/fiz164,solanum lycopersicum (tomato),cadophora sp.,root,present,"endophytic, antagonistic",inhibits growth of pathogens in vitro but shows mutual negative interaction inside the plant. the plant may change the interaction between fungi.,agricultural soil,NA,abstract-csv,doi_10.1093_femsec_fiz164,Relevant,Abstract,Abstract,Presence,10.1093/femsec/fiz164,0,doi:10.1093/femsec/fiz164,int_d9dc3fe0b9c7767f,cadophora sp.,cadophora,Resolved,exact_accepted,1.00,2565620,solanum lycopersicum (tomato),solanum lycopersicum,Resolved,exact_accepted,1.00,2930137
Relevant,abstract,abstract,0,10.3390/toxins11110649,perennial ryegrass (lolium perenne l.),epichloë sp.,planta,present,endophytic,host-endophyte symbiosis,(not provided in text),(not provided in text),abstract-csv,doi_10.3390_toxins11110649,Relevant,Abstract,Abstract,Presence,10.3390/toxins11110649,0,doi:10.3390/toxins11110649,int_d0350b36202f52df,epichloë sp.,,Unresolved,no_match,0.00,,perennial ryegrass (lolium perenne l.),lolium perenne,Resolved,exact_accepted,1.00,2706241
Relevant,abstract,abstract,0,10.4314/ijbcs.v13i4.2,laguncularia racemosa,penicillium herquei,leaf,present,endophytic,isolated from leaves of a laguncularia racemosa tree growing on the banks of the river butre in the western regional wetlands of ghana,mangrove wetland,ghana,abstract-csv,doi_10.4314_ijbcs.v13i4.2,Relevant,Abstract,Abstract,Presence,10.4314/ijbcs.v13i4.2,0,doi:10.4314/ijbcs.v13i4.2,int_530e52f1e26e5dbc,penicillium herquei,penicillium herquei,Resolved,exact_accepted,1.00,5820576,laguncularia racemosa,laguncularia racemosa,Resolved,exact_accepted,1.00,3189382
Relevant,abstract,abstract,0,10.13346/j.mycosystema.190206,nicotiana tabacum (tobacco),sordariomycetes,root,present,endophytic,isolated from tobacco roots using high-throughput sequencing,tobacco field ecosystem,NA,abstract-csv,doi_10.13346_j.mycosystema.190206,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.190206,0,doi:10.13346/j.mycosystema.190206,int_084a54be52db6923,sordariomycetes,sordariomycetes,Resolved,exact_accepted,1.00,320,nicotiana tabacum (tobacco),nicotiana tabacum,Resolved,exact_accepted,1.00,2928774
Relevant,abstract,abstract,0,10.13346/j.mycosystema.190206,nicotiana tabacum (tobacco),dothideomycetes,root,present,endophytic,isolated from tobacco roots using high-throughput sequencing,tobacco field ecosystem,NA,abstract-csv,doi_10.13346_j.mycosystema.190206,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.190206,0,doi:10.13346/j.mycosystema.190206,int_8dda4aa635d7f60b,dothideomycetes,dothideomycetes,Resolved,exact_accepted,1.00,183,nicotiana tabacum (tobacco),nicotiana tabacum,Resolved,exact_accepted,1.00,2928774
Relevant,abstract,abstract,0,10.13346/j.mycosystema.190206,nicotiana tabacum (tobacco),eurotiomycetes,root,present,endophytic,isolated from tobacco roots using high-throughput sequencing,tobacco field ecosystem,NA,abstract-csv,doi_10.13346_j.mycosystema.190206,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.190206,0,doi:10.13346/j.mycosystema.190206,int_7d3ba9e5b6bf1907,eurotiomycetes,eurotiomycetes,Resolved,exact_accepted,1.00,178,nicotiana tabacum (tobacco),nicotiana tabacum,Resolved,exact_accepted,1.00,2928774
Relevant,abstract,abstract,0,10.13346/j.mycosystema.190206,nicotiana tabacum (tobacco),agaricomycetes,root,present,endophytic,isolated from tobacco roots using high-throughput sequencing,tobacco field ecosystem,NA,abstract-csv,doi_10.13346_j.mycosystema.190206,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.190206,0,doi:10.13346/j.mycosystema.190206,int_469d2a8cce8b9999,agaricomycetes,agaricomycetes,Resolved,exact_accepted,1.00,186,nicotiana tabacum (tobacco),nicotiana tabacum,Resolved,exact_accepted,1.00,2928774
Relevant,abstract,abstract,0,10.13346/j.mycosystema.190206,nicotiana tabacum (tobacco),leotiomycetes,root,present,endophytic,isolated from tobacco roots using high-throughput sequencing,tobacco field ecosystem,NA,abstract-csv,doi_10.13346_j.mycosystema.190206,Relevant,Abstract,Abstract,Presence,10.13346/j.mycosystema.190206,0,doi:10.13346/j.mycosystema.190206,int_4493c098f1bf85f8,leotiomycetes,leotiomycetes,Resolved,exact_accepted,1.00,179,nicotiana tabacum (tobacco),nicotiana tabacum,Resolved,exact_accepted,1.00,2928774
Relevant,abstract,abstract,0,10.1021/acs.jafc.9b04209,cerasus cerasoides,nigrospora oryzae,not specified (infection occured on the plant),present,pathogenic,phytopathogenic n. oryzae infected cerasus cerasoides; antifungal compounds produced by i. lacteus inhibited the phytopathogen and downregulated the production of phytotoxins,NA,NA,abstract-csv,doi_10.1021_acs.jafc.9b04209,Relevant,Abstract,Abstract,Presence,10.1021/acs.jafc.9b04209,0,doi:10.1021/acs.jafc.9b04209,int_2420024412cb9a40,nigrospora oryzae,nigrospora oryzae,Resolved,exact_accepted,1.00,2569650,cerasus cerasoides,prunus cerasoides,Resolved,synonym_map,0.95,3021409
