id,countries_detected,global_north_countries,global_south_countries,continents_detected,regions_detected,has_coordinates,geographic_summary
1800,Brazil,NA,Brazil,NA,savannah; tropical,TRUE,Brazil; savannah; tropical
1801,Antarctica,NA,Antarctica,antarctic; antarctica,tundra; coastal,FALSE,Antarctica; antarctic; antarctica; tundra; coastal
1802,NA,NA,NA,NA,alpine,FALSE,alpine
1803,NA,NA,NA,NA,NA,TRUE,NA
1804,Italy,Italy,NA,NA,NA,FALSE,Italy
1805,NA,NA,NA,NA,temperate; alpine,FALSE,temperate; alpine
1806,NA,NA,NA,NA,NA,FALSE,NA
1807,China,NA,China,NA,NA,FALSE,China
1808,Nepal; India; Bhutan; China; Pakistan,NA,Nepal; India; Bhutan; China; Pakistan,NA,alpine; himalayan,FALSE,Nepal; India; Bhutan; China; Pakistan; alpine; himalayan
1809,Burma,NA,Burma,NA,tropical; indo-burma; biodiversity hotspot,FALSE,Burma; tropical; indo-burma; biodiversity hotspot
1810,NA,NA,NA,NA,meadow,FALSE,meadow
1811,NA,NA,NA,NA,temperate,FALSE,temperate
1812,NA,NA,NA,NA,NA,FALSE,NA
1814,NA,NA,NA,NA,NA,FALSE,NA
1815,NA,NA,NA,NA,delta,FALSE,delta
1816,NA,NA,NA,NA,NA,FALSE,NA
1817,NA,NA,NA,NA,NA,FALSE,NA
1818,NA,NA,NA,NA,desert,FALSE,desert
1819,NA,NA,NA,NA,NA,FALSE,NA
1820,NA,NA,NA,NA,alpine,FALSE,alpine
1821,NA,NA,NA,NA,NA,TRUE,NA
1822,China,NA,China,NA,southwest,FALSE,China; southwest
1823,Canada,Canada,NA,NA,arctic; tundra; canadian,FALSE,Canada; arctic; tundra; canadian
1824,Argentina,NA,Argentina,south america,NA,FALSE,Argentina; south america
1825,NA,NA,NA,NA,NA,TRUE,NA
1826,NA,NA,NA,NA,NA,TRUE,NA
1827,NA,NA,NA,NA,NA,TRUE,NA
1828,NA,NA,NA,NA,NA,FALSE,NA
1829,NA,NA,NA,NA,acidic,FALSE,acidic
1830,NA,NA,NA,NA,NA,FALSE,NA
1831,NA,NA,NA,NA,NA,FALSE,NA
1833,NA,NA,NA,north america; europe; asia,temperate; acidic,TRUE,north america; europe; asia; temperate; acidic
1834,New Zealand,New Zealand,NA,NA,NA,FALSE,New Zealand
1835,NA,NA,NA,NA,NA,FALSE,NA
1836,Poland,Poland,NA,NA,plantation,TRUE,Poland; plantation
1837,NA,NA,NA,NA,pasture,FALSE,pasture
1839,NA,NA,NA,NA,temperate,FALSE,temperate
1840,NA,NA,NA,NA,NA,FALSE,NA
1841,Russia,NA,Russia,NA,NA,FALSE,Russia
1842,South Africa,NA,South Africa,africa,NA,FALSE,South Africa; africa
1843,NA,NA,NA,NA,NA,FALSE,NA
1844,NA,NA,NA,NA,NA,FALSE,NA
1845,India,NA,India,NA,tropical; thorn forest; deciduous forest; wildlife sanctuary; biosphere reserve,FALSE,India; tropical; thorn forest; deciduous forest; wildlife sanctuary; biosphere reserve
1846,China; Puerto Rico; Jamaica,NA,China; Puerto Rico; Jamaica,europe,NA,FALSE,China; Puerto Rico; Jamaica; europe
1847,NA,NA,NA,NA,NA,FALSE,NA
1848,NA,NA,NA,NA,NA,FALSE,NA
1849,NA,NA,NA,NA,arid,FALSE,arid
1850,NA,NA,NA,NA,NA,FALSE,NA
1851,NA,NA,NA,NA,NA,FALSE,NA
1853,China,NA,China,NA,NA,FALSE,China
1854,Georgia,NA,Georgia,NA,channel,FALSE,Georgia; channel
1855,China; Thailand,NA,China; Thailand,NA,NA,FALSE,China; Thailand
1856,Wales; Australia,Wales; Australia,NA,australia,NA,FALSE,Wales; Australia; australia
1857,NA,NA,NA,NA,NA,FALSE,NA
1858,NA,NA,NA,NA,NA,FALSE,NA
1859,NA,NA,NA,NA,NA,TRUE,NA
1860,NA,NA,NA,NA,NA,FALSE,NA
1861,NA,NA,NA,NA,NA,FALSE,NA
1862,NA,NA,NA,NA,NA,FALSE,NA
1863,China,NA,China,NA,NA,FALSE,China
1864,NA,NA,NA,NA,NA,FALSE,NA
1865,China,NA,China,NA,NA,FALSE,China
1867,NA,NA,NA,NA,arid; himalayas,FALSE,arid; himalayas
1868,Argentina,NA,Argentina,NA,desert,FALSE,Argentina; desert
1869,India,NA,India,NA,valley,FALSE,India; valley
1870,NA,NA,NA,NA,meadow,FALSE,meadow
1871,NA,NA,NA,NA,paramo,FALSE,paramo
1872,NA,NA,NA,NA,NA,FALSE,NA
1873,Chile; Spain; Italy; Greece; Turkey; France; Antarctica,Spain; Italy; Greece; France,Chile; Turkey; Antarctica,antarctic,mediterranean,FALSE,Chile; Spain; Italy; Greece; Turkey; France; Antarctica; antarctic; mediterranean
1874,New Zealand,New Zealand,NA,NA,NA,FALSE,New Zealand
1876,NA,NA,NA,NA,gulf; marsh,FALSE,gulf; marsh
1877,NA,NA,NA,NA,grassland,FALSE,grassland
1878,NA,NA,NA,NA,NA,FALSE,NA
1879,NA,NA,NA,NA,NA,FALSE,NA
1880,USA; Georgia,USA,Georgia,NA,NA,FALSE,USA; Georgia
1881,NA,NA,NA,NA,channel,FALSE,channel
1882,Israel,Israel,NA,NA,NA,FALSE,Israel
1883,NA,NA,NA,NA,NA,FALSE,NA
1884,NA,NA,NA,NA,NA,FALSE,NA
1885,USA,USA,NA,NA,plain,FALSE,USA; plain
1886,NA,NA,NA,NA,NA,FALSE,NA
1887,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; mediterranean
1888,NA,NA,NA,NA,NA,FALSE,NA
1889,NA,NA,NA,NA,NA,FALSE,NA
1890,China,NA,China,NA,NA,FALSE,China
1891,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; mediterranean
1892,US,US,NA,NA,NA,FALSE,US
1893,NA,NA,NA,NA,NA,TRUE,NA
1894,NA,NA,NA,NA,NA,FALSE,NA
1895,NA,NA,NA,NA,NA,FALSE,NA
1896,NA,NA,NA,NA,far east,FALSE,far east
1897,Panama,NA,Panama,NA,tropical,FALSE,Panama; tropical
1898,Australia,Australia,NA,australia,NA,FALSE,Australia; australia
1899,NA,NA,NA,NA,karst,FALSE,karst
1900,China,NA,China,NA,desert,FALSE,China; desert
1901,NA,NA,NA,NA,arid; semi-arid,FALSE,arid; semi-arid
1902,NA,NA,NA,NA,NA,FALSE,NA
1903,NA,NA,NA,NA,NA,FALSE,NA
1904,NA,NA,NA,NA,NA,FALSE,NA
1905,NA,NA,NA,NA,NA,FALSE,NA
1906,NA,NA,NA,NA,subalpine; grassland,FALSE,subalpine; grassland
1907,NA,NA,NA,NA,desert,FALSE,desert
1908,NA,NA,NA,NA,NA,FALSE,NA
1909,Canada,Canada,NA,NA,tropical; temperate,FALSE,Canada; tropical; temperate
1910,United States; Georgia,United States,Georgia,NA,NA,FALSE,United States; Georgia
1911,Estonia,Estonia,NA,europe,northern europe,FALSE,Estonia; europe; northern europe
1912,NA,NA,NA,NA,NA,TRUE,NA
1914,Australia,Australia,NA,australia,NA,FALSE,Australia; australia
1915,NA,NA,NA,NA,NA,TRUE,NA
1916,NA,NA,NA,NA,NA,FALSE,NA
1917,NA,NA,NA,NA,NA,FALSE,NA
1918,NA,NA,NA,NA,NA,FALSE,NA
1919,China,NA,China,NA,NA,FALSE,China
1920,NA,NA,NA,NA,NA,FALSE,NA
1921,NA,NA,NA,NA,NA,FALSE,NA
1922,NA,NA,NA,NA,brazilian cerrado,FALSE,brazilian cerrado
1923,Iran,NA,Iran,NA,tropical; subtropical,FALSE,Iran; tropical; subtropical
1924,NA,NA,NA,NA,NA,FALSE,NA
1925,NA,NA,NA,NA,NA,FALSE,NA
1926,NA,NA,NA,NA,NA,FALSE,NA
1927,NA,NA,NA,NA,NA,FALSE,NA
1928,Malaysia,NA,Malaysia,NA,NA,TRUE,Malaysia
1929,NA,NA,NA,NA,NA,TRUE,NA
1930,NA,NA,NA,NA,NA,FALSE,NA
1931,New Zealand,New Zealand,NA,NA,pastoral system,FALSE,New Zealand; pastoral system
1932,NA,NA,NA,NA,NA,FALSE,NA
1933,NA,NA,NA,NA,NA,FALSE,NA
1934,NA,NA,NA,NA,NA,FALSE,NA
1935,NA,NA,NA,NA,arctic,FALSE,arctic
1936,Spain,Spain,NA,NA,NA,FALSE,Spain
1937,NA,NA,NA,NA,NA,FALSE,NA
1938,China,NA,China,NA,NA,FALSE,China
1939,NA,NA,NA,NA,NA,FALSE,NA
1940,NA,NA,NA,NA,aquatic; woodland; stream,FALSE,aquatic; woodland; stream
1941,NA,NA,NA,south america,NA,FALSE,south america
1942,NA,NA,NA,NA,NA,FALSE,NA
1943,United States,United States,NA,NA,coastal,FALSE,United States; coastal
1944,NA,NA,NA,NA,plain,FALSE,plain
1945,NA,NA,NA,NA,temperate,FALSE,temperate
1946,NA,NA,NA,NA,NA,FALSE,NA
1947,NA,NA,NA,NA,NA,FALSE,NA
1948,NA,NA,NA,NA,NA,FALSE,NA
1949,NA,NA,NA,NA,NA,FALSE,NA
1950,NA,NA,NA,NA,pasture,FALSE,pasture
1951,NA,NA,NA,NA,NA,TRUE,NA
1952,NA,NA,NA,NA,NA,FALSE,NA
1953,NA,NA,NA,NA,NA,FALSE,NA
1954,NA,NA,NA,NA,NA,FALSE,NA
1955,NA,NA,NA,NA,NA,FALSE,NA
1956,NA,NA,NA,NA,NA,FALSE,NA
1957,NA,NA,NA,NA,NA,FALSE,NA
1958,NA,NA,NA,NA,temperate; pasture,FALSE,temperate; pasture
1959,NA,NA,NA,NA,NA,FALSE,NA
1960,NA,NA,NA,NA,NA,FALSE,NA
1961,India,NA,India,NA,western ghats,FALSE,India; western ghats
1962,NA,NA,NA,NA,meadow,FALSE,meadow
1963,Canada,Canada,NA,NA,arctic; boreal; grassland,FALSE,Canada; arctic; boreal; grassland
1964,NA,NA,NA,NA,NA,FALSE,NA
1965,Kazakhstan,NA,Kazakhstan,NA,siberia,FALSE,Kazakhstan; siberia
1966,NA,NA,NA,NA,acidic; mesic,TRUE,acidic; mesic
1967,United States,United States,NA,europe,NA,FALSE,United States; europe
1968,Russia,NA,Russia,NA,prairie,FALSE,Russia; prairie
1969,NA,NA,NA,NA,NA,FALSE,NA
1970,NA,NA,NA,NA,NA,FALSE,NA
1972,NA,NA,NA,NA,grassland; meadow; pasture,FALSE,grassland; meadow; pasture
1973,NA,NA,NA,NA,meadow,FALSE,meadow
1974,NA,NA,NA,NA,great plains,FALSE,great plains
1975,NA,NA,NA,NA,NA,FALSE,NA
1976,NA,NA,NA,NA,NA,FALSE,NA
1977,NA,NA,NA,NA,NA,FALSE,NA
1978,US,US,NA,NA,NA,FALSE,US
1979,NA,NA,NA,NA,coastal,TRUE,coastal
1980,United States; U.S.,United States; U.S.,NA,NA,arid,FALSE,United States; U.S.; arid
1981,NA,NA,NA,NA,NA,FALSE,NA
1982,NA,NA,NA,NA,NA,FALSE,NA
1983,United States; Australia; Brazil,United States; Australia,Brazil,australia,tropical; subtropical,FALSE,United States; Australia; Brazil; australia; tropical; subtropical
1984,NA,NA,NA,NA,NA,FALSE,NA
1985,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
1986,NA,NA,NA,NA,NA,FALSE,NA
1987,NA,NA,NA,NA,tropical; subtropical,FALSE,tropical; subtropical
1988,NA,NA,NA,north america,boreal; temperate,FALSE,north america; boreal; temperate
1989,NA,NA,NA,NA,NA,FALSE,NA
1990,NA,NA,NA,NA,NA,FALSE,NA
1991,Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela,NA,Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela,NA,tropical; amazonian,FALSE,Brazil; Peru; Colombia; Ecuador; Bolivia; Venezuela; tropical; amazonian
1992,NA,NA,NA,NA,NA,FALSE,NA
1993,NA,NA,NA,NA,pasture,FALSE,pasture
1994,US,US,NA,NA,NA,FALSE,US
1995,NA,NA,NA,NA,NA,FALSE,NA
1996,NA,NA,NA,NA,NA,FALSE,NA
1997,NA,NA,NA,NA,pacific northwest,FALSE,pacific northwest
1999,NA,NA,NA,NA,NA,FALSE,NA
2000,NA,NA,NA,NA,NA,FALSE,NA
2001,NA,NA,NA,NA,NA,FALSE,NA
2002,NA,NA,NA,NA,NA,FALSE,NA
2003,Brazil,NA,Brazil,NA,NA,FALSE,Brazil
2004,NA,NA,NA,NA,NA,FALSE,NA
2005,UK; Italy; China; Russia; Uzbekistan; Thailand,UK; Italy,China; Russia; Uzbekistan; Thailand,NA,NA,FALSE,UK; Italy; China; Russia; Uzbekistan; Thailand
2006,NA,NA,NA,NA,NA,FALSE,NA
2007,China,NA,China,NA,southwest,FALSE,China; southwest
2008,NA,NA,NA,NA,NA,FALSE,NA
2009,NA,NA,NA,NA,NA,FALSE,NA
2010,NA,NA,NA,NA,temperate; boreal,FALSE,temperate; boreal
2011,NA,NA,NA,NA,NA,FALSE,NA
2012,Madagascar,NA,Madagascar,NA,madagascar,FALSE,Madagascar; madagascar
2013,NA,NA,NA,NA,NA,FALSE,NA
2014,NA,NA,NA,NA,NA,FALSE,NA
2015,NA,NA,NA,NA,NA,FALSE,NA
2016,NA,NA,NA,NA,NA,TRUE,NA
2017,NA,NA,NA,NA,NA,FALSE,NA
2018,Mexico,NA,Mexico,NA,marine,FALSE,Mexico; marine
2019,NA,NA,NA,NA,NA,FALSE,NA
2021,NA,NA,NA,NA,NA,FALSE,NA
2022,Argentina; Chile,NA,Argentina; Chile,south america,temperate; patagonian,FALSE,Argentina; Chile; south america; temperate; patagonian
2023,NA,NA,NA,NA,NA,FALSE,NA
2024,NA,NA,NA,NA,NA,TRUE,NA
2025,NA,NA,NA,NA,NA,FALSE,NA
2026,NA,NA,NA,NA,pasture,FALSE,pasture
2027,NA,NA,NA,NA,river,TRUE,river
2028,Spain,Spain,NA,NA,NA,FALSE,Spain
2029,NA,NA,NA,NA,semi-arid,FALSE,semi-arid
2030,NA,NA,NA,NA,NA,FALSE,NA
2032,United States,United States,NA,NA,NA,FALSE,United States
2033,South Africa,NA,South Africa,africa,NA,FALSE,South Africa; africa
2034,Wales; Australia,Wales; Australia,NA,australia,NA,FALSE,Wales; Australia; australia
2035,NA,NA,NA,NA,marine,FALSE,marine
2036,NA,NA,NA,NA,NA,FALSE,NA
2037,Germany,Germany,NA,NA,NA,FALSE,Germany
2038,NA,NA,NA,NA,NA,FALSE,NA
2039,NA,NA,NA,NA,NA,FALSE,NA
2040,NA,NA,NA,NA,NA,FALSE,NA
2041,NA,NA,NA,NA,temperate,FALSE,temperate
2042,NA,NA,NA,NA,NA,FALSE,NA
2043,NA,NA,NA,NA,mangrove,FALSE,mangrove
2044,NA,NA,NA,NA,meadow,FALSE,meadow
2045,NA,NA,NA,NA,NA,FALSE,NA
2046,USA,USA,NA,NA,subalpine; rocky mountains; marsh,FALSE,USA; subalpine; rocky mountains; marsh
2047,NA,NA,NA,NA,NA,FALSE,NA
2048,NA,NA,NA,NA,indian subcontinent,FALSE,indian subcontinent
2049,India,NA,India,NA,river,FALSE,India; river
2050,United States,United States,NA,NA,pasture; meadow,FALSE,United States; pasture; meadow
2051,United States; Spain; Italy; Greece; Turkey; France,United States; Spain; Italy; Greece; France,Turkey,NA,mediterranean,FALSE,United States; Spain; Italy; Greece; Turkey; France; mediterranean
2052,NA,NA,NA,NA,NA,FALSE,NA
2053,NA,NA,NA,NA,NA,FALSE,NA
2054,NA,NA,NA,NA,bengal,FALSE,bengal
2055,NA,NA,NA,NA,NA,FALSE,NA
2056,NA,NA,NA,NA,NA,FALSE,NA
2057,USA,USA,NA,NA,southwest,FALSE,USA; southwest
2058,NA,NA,NA,NA,NA,FALSE,NA
2059,NA,NA,NA,NA,temperate,TRUE,temperate
2060,USA; Canada; England; Germany; France; Switzerland; Sweden; Denmark; Australia; New Zealand; Japan; India; Uruguay; Russia; Ethiopia,USA; Canada; England; Germany; France; Switzerland; Sweden; Denmark; Australia; New Zealand; Japan,India; Uruguay; Russia; Ethiopia,australia,japan,FALSE,USA; Canada; England; Germany; France; Switzerland; Sweden; Denmark; Australia; New Zealand; Japan; India; Uruguay; Russia; Ethiopia; australia; japan
2061,NA,NA,NA,NA,caucasian,FALSE,caucasian
2062,NA,NA,NA,NA,NA,FALSE,NA
2063,NA,NA,NA,NA,acidic; wetland,FALSE,acidic; wetland
2064,Ethiopia,NA,Ethiopia,africa; asia,arid; semi-arid,FALSE,Ethiopia; africa; asia; arid; semi-arid
2065,Antarctica,NA,Antarctica,antarctic,arctic; alpine,TRUE,Antarctica; antarctic; arctic; alpine
2066,NA,NA,NA,NA,NA,FALSE,NA
2067,NA,NA,NA,NA,NA,FALSE,NA
2068,China,NA,China,NA,desert; arid,FALSE,China; desert; arid
2069,NA,NA,NA,NA,NA,FALSE,NA
2070,NA,NA,NA,NA,NA,TRUE,NA
2071,NA,NA,NA,NA,NA,FALSE,NA
2072,NA,NA,NA,NA,pasture,FALSE,pasture
2073,NA,NA,NA,NA,NA,FALSE,NA
2074,NA,NA,NA,NA,pasture,TRUE,pasture
2075,Cuba,NA,Cuba,NA,national park,FALSE,Cuba; national park
2076,NA,NA,NA,NA,NA,FALSE,NA
2077,NA,NA,NA,NA,NA,TRUE,NA
2078,NA,NA,NA,NA,NA,FALSE,NA
2079,Brazil,NA,Brazil,NA,NA,TRUE,Brazil
2080,NA,NA,NA,NA,NA,FALSE,NA
2081,NA,NA,NA,NA,NA,TRUE,NA
2083,NA,NA,NA,NA,NA,FALSE,NA
2084,NA,NA,NA,NA,pasture,FALSE,pasture
2085,NA,NA,NA,NA,grassland,FALSE,grassland
2086,India,NA,India,NA,NA,TRUE,India
2087,NA,NA,NA,NA,pasture,FALSE,pasture
2088,Mexico,NA,Mexico,NA,NA,FALSE,Mexico
2089,NA,NA,NA,NA,NA,FALSE,NA
2090,NA,NA,NA,NA,NA,FALSE,NA
2092,Morocco,NA,Morocco,NA,NA,FALSE,Morocco
2093,NA,NA,NA,NA,NA,TRUE,NA
2094,NA,NA,NA,NA,NA,FALSE,NA
2095,NA,NA,NA,NA,delta,FALSE,delta
2096,NA,NA,NA,NA,NA,FALSE,NA
2097,NA,NA,NA,NA,NA,FALSE,NA
2098,NA,NA,NA,NA,NA,FALSE,NA
2099,NA,NA,NA,NA,NA,FALSE,NA
2100,Canada,Canada,NA,NA,boreal,FALSE,Canada; boreal
2101,NA,NA,NA,NA,NA,FALSE,NA
2102,NA,NA,NA,NA,NA,FALSE,NA
2103,NA,NA,NA,NA,NA,FALSE,NA
2104,NA,NA,NA,NA,NA,FALSE,NA
2105,NA,NA,NA,asia,NA,FALSE,asia
2106,NA,NA,NA,NA,NA,FALSE,NA
2107,NA,NA,NA,NA,NA,FALSE,NA
2108,Argentina,NA,Argentina,south america,NA,FALSE,Argentina; south america
2109,NA,NA,NA,NA,NA,FALSE,NA
2110,Australia; New Zealand; South Africa; United States,Australia; New Zealand; United States,South Africa,africa; australia,californian,FALSE,Australia; New Zealand; South Africa; United States; africa; australia; californian
2112,NA,NA,NA,NA,meadow,FALSE,meadow
2113,NA,NA,NA,NA,NA,FALSE,NA
2114,Australia; China,Australia,China,australia,NA,FALSE,Australia; China; australia
2115,NA,NA,NA,NA,NA,FALSE,NA
2116,NA,NA,NA,NA,NA,FALSE,NA
2117,NA,NA,NA,NA,boreal,FALSE,boreal
2118,NA,NA,NA,NA,NA,TRUE,NA
2119,NA,NA,NA,NA,NA,FALSE,NA
2120,NA,NA,NA,NA,NA,FALSE,NA
2121,France,France,NA,NA,NA,FALSE,France
2122,NA,NA,NA,NA,NA,TRUE,NA
2123,NA,NA,NA,NA,NA,FALSE,NA
2124,NA,NA,NA,NA,NA,FALSE,NA
2125,NA,NA,NA,NA,western ghats; deciduous forest,FALSE,western ghats; deciduous forest
2126,NA,NA,NA,NA,NA,FALSE,NA
2127,NA,NA,NA,NA,NA,FALSE,NA
2128,Antarctica,NA,Antarctica,antarctica; antarctic; south america; europe,NA,FALSE,Antarctica; antarctica; antarctic; south america; europe
2130,USA,USA,NA,NA,NA,FALSE,USA
2131,NA,NA,NA,NA,NA,FALSE,NA
2132,NA,NA,NA,NA,NA,FALSE,NA
2133,NA,NA,NA,NA,grassland,TRUE,grassland
2134,Antarctica,NA,Antarctica,antarctic,NA,FALSE,Antarctica; antarctic
2135,NA,NA,NA,NA,NA,FALSE,NA
2136,NA,NA,NA,NA,NA,FALSE,NA
2137,NA,NA,NA,NA,NA,FALSE,NA
2139,New Zealand,New Zealand,NA,NA,pasture,FALSE,New Zealand; pasture
2140,NA,NA,NA,NA,NA,FALSE,NA
2141,NA,NA,NA,NA,plantation,FALSE,plantation
2143,Australia,Australia,NA,australia,NA,FALSE,Australia; australia
2144,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
2145,NA,NA,NA,NA,NA,FALSE,NA
2146,NA,NA,NA,NA,NA,FALSE,NA
2147,NA,NA,NA,NA,NA,FALSE,NA
2148,NA,NA,NA,NA,NA,FALSE,NA
2149,NA,NA,NA,NA,NA,TRUE,NA
2150,Brazil,NA,Brazil,NA,tropical,FALSE,Brazil; tropical
2152,NA,NA,NA,NA,pasture,FALSE,pasture
2153,NA,NA,NA,NA,NA,FALSE,NA
2154,NA,NA,NA,NA,delta,FALSE,delta
2156,NA,NA,NA,NA,NA,FALSE,NA
2157,NA,NA,NA,NA,alpine,FALSE,alpine
2158,NA,NA,NA,NA,NA,FALSE,NA
2159,Argentina,NA,Argentina,NA,NA,FALSE,Argentina
2161,NA,NA,NA,NA,NA,FALSE,NA
2162,NA,NA,NA,NA,NA,TRUE,NA
2163,NA,NA,NA,NA,NA,FALSE,NA
2164,NA,NA,NA,north america,NA,FALSE,north america
2165,NA,NA,NA,NA,NA,FALSE,NA
2167,NA,NA,NA,NA,NA,FALSE,NA
2168,NA,NA,NA,NA,NA,TRUE,NA
2170,Peru; Ecuador; Colombia; Bolivia; Chile; Argentina,NA,Peru; Ecuador; Colombia; Bolivia; Chile; Argentina,NA,paramo; andean,TRUE,Peru; Ecuador; Colombia; Bolivia; Chile; Argentina; paramo; andean
2171,NA,NA,NA,NA,NA,FALSE,NA
2172,NA,NA,NA,NA,NA,FALSE,NA
2173,NA,NA,NA,NA,NA,FALSE,NA
2174,NA,NA,NA,NA,arid; mesic,FALSE,arid; mesic
2175,NA,NA,NA,NA,NA,FALSE,NA
2176,NA,NA,NA,NA,meadow,TRUE,meadow
2178,NA,NA,NA,NA,NA,FALSE,NA
2181,NA,NA,NA,NA,NA,FALSE,NA
2182,NA,NA,NA,NA,arctic; temperate; boreal; tundra,FALSE,arctic; temperate; boreal; tundra
2184,NA,NA,NA,NA,NA,FALSE,NA
2185,NA,NA,NA,NA,NA,FALSE,NA
2186,NA,NA,NA,NA,NA,FALSE,NA
2187,NA,NA,NA,NA,NA,FALSE,NA
2188,NA,NA,NA,NA,NA,TRUE,NA
2189,NA,NA,NA,NA,NA,FALSE,NA
2190,Japan,Japan,NA,NA,japan; pasture,FALSE,Japan; japan; pasture
2191,United States,United States,NA,NA,mesic,FALSE,United States; mesic
2192,Estonia; Russia,Estonia,Russia,europe; north america,NA,FALSE,Estonia; Russia; europe; north america
2193,Australia,Australia,NA,australia,plantation,FALSE,Australia; australia; plantation
2196,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
2197,NA,NA,NA,africa,southern africa,FALSE,africa; southern africa
2198,U.S.,U.S.,NA,NA,NA,FALSE,U.S.
2199,Australia,Australia,NA,australia,NA,FALSE,Australia; australia
2201,India,NA,India,NA,western ghats,FALSE,India; western ghats
2202,United States; US,United States; US,NA,europe,NA,FALSE,United States; US; europe
2203,NA,NA,NA,NA,NA,FALSE,NA
2204,NA,NA,NA,NA,NA,FALSE,NA
2205,NA,NA,NA,NA,NA,FALSE,NA
2206,China,NA,China,NA,NA,FALSE,China
2207,NA,NA,NA,NA,caribbean,FALSE,caribbean
2208,Australia,Australia,NA,australia,plain,FALSE,Australia; australia; plain
2209,Poland,Poland,NA,europe,NA,FALSE,Poland; europe
2210,NA,NA,NA,NA,valley,TRUE,valley
2211,NA,NA,NA,NA,NA,FALSE,NA
2212,NA,NA,NA,NA,NA,FALSE,NA
2213,NA,NA,NA,NA,NA,FALSE,NA
2214,NA,NA,NA,NA,NA,FALSE,NA
2216,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,temperate; mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; temperate; mediterranean
2217,NA,NA,NA,north america,NA,FALSE,north america
2218,NA,NA,NA,NA,delta,FALSE,delta
2219,NA,NA,NA,NA,NA,FALSE,NA
2220,New Zealand,New Zealand,NA,NA,NA,FALSE,New Zealand
2221,NA,NA,NA,NA,NA,FALSE,NA
2222,NA,NA,NA,NA,alpine,FALSE,alpine
2223,Poland; Iran; Spain; Italy; Greece; Turkey; France,Poland; Spain; Italy; Greece; France,Iran; Turkey,NA,mediterranean,FALSE,Poland; Iran; Spain; Italy; Greece; Turkey; France; mediterranean
2225,NA,NA,NA,NA,refugia; meadow,FALSE,refugia; meadow
2226,NA,NA,NA,NA,NA,FALSE,NA
2227,NA,NA,NA,NA,NA,FALSE,NA
2228,NA,NA,NA,NA,NA,FALSE,NA
2229,NA,NA,NA,NA,NA,FALSE,NA
2230,China,NA,China,north america,NA,FALSE,China; north america
2231,NA,NA,NA,NA,NA,FALSE,NA
2232,NA,NA,NA,NA,NA,FALSE,NA
2233,NA,NA,NA,NA,NA,FALSE,NA
2234,NA,NA,NA,NA,arid,FALSE,arid
2235,Switzerland,Switzerland,NA,NA,NA,FALSE,Switzerland
2236,US,US,NA,NA,grassland; prairie,FALSE,US; grassland; prairie
2238,NA,NA,NA,NA,NA,TRUE,NA
2239,NA,NA,NA,NA,agroecosystem,FALSE,agroecosystem
2241,Russia,NA,Russia,NA,NA,FALSE,Russia
2242,NA,NA,NA,europe,eastern europe; temperate; continental climate,FALSE,europe; eastern europe; temperate; continental climate
2243,NA,NA,NA,NA,NA,FALSE,NA
2244,NA,NA,NA,NA,NA,FALSE,NA
2245,NA,NA,NA,NA,NA,FALSE,NA
2246,NA,NA,NA,NA,NA,FALSE,NA
2247,NA,NA,NA,NA,grassland,FALSE,grassland
2248,NA,NA,NA,NA,agroecosystem,FALSE,agroecosystem
2249,NA,NA,NA,NA,NA,TRUE,NA
2250,NA,NA,NA,NA,NA,FALSE,NA
2251,NA,NA,NA,NA,NA,FALSE,NA
2252,NA,NA,NA,NA,NA,FALSE,NA
2253,NA,NA,NA,NA,NA,FALSE,NA
2254,NA,NA,NA,NA,NA,FALSE,NA
2255,NA,NA,NA,NA,NA,FALSE,NA
2256,China; Panama,NA,China; Panama,NA,neotropical; neotropics,FALSE,China; Panama; neotropical; neotropics
2257,NA,NA,NA,NA,NA,FALSE,NA
2258,NA,NA,NA,NA,NA,FALSE,NA
2260,NA,NA,NA,africa,east africa,FALSE,africa; east africa
2261,NA,NA,NA,NA,temperate,FALSE,temperate
2262,NA,NA,NA,NA,temperate,TRUE,temperate
2263,NA,NA,NA,NA,NA,FALSE,NA
2264,NA,NA,NA,NA,NA,FALSE,NA
2266,NA,NA,NA,NA,NA,FALSE,NA
2267,Panama,NA,Panama,NA,tropical; panamanian,FALSE,Panama; tropical; panamanian
2268,NA,NA,NA,NA,tropical; dry forest; caatinga,FALSE,tropical; dry forest; caatinga
2269,NA,NA,NA,NA,NA,FALSE,NA
2270,NA,NA,NA,NA,NA,FALSE,NA
2271,NA,NA,NA,NA,NA,FALSE,NA
2272,NA,NA,NA,NA,pasture,FALSE,pasture
2273,China,NA,China,north america; south america,NA,FALSE,China; north america; south america
