"","label","abstract","authors","book_authors","book_editors","book_group_authors","author_full_names","book_author_full_names","article_title","source_title","book_series_title","book_series_subtitle","language","document_type","conference_title","conference_date","conference_location","conference_sponsor","conference_host","author_keywords","keywords_plus","addresses","affiliations","reprint_addresses","email_addresses","researcher_ids","orci_ds","funding_orgs","funding_name_preferred","funding_text","cited_references","cited_reference_count","times_cited_wo_s_core","times_cited_all_databases","x180_day_usage_count","since_2013_usage_count","publisher","publisher_city","publisher_address","issn","e_issn","isbn","journal_abbreviation","journal_iso_abbreviation","publication_date","publication_year","volume","issue","supplement","special_issue","meeting_abstract","start_page","end_page","article_number","doi","doi_link","book_doi","early_access_date","number_of_pages","wo_s_categories","research_areas","ids_number","pubmed_id","open_access_designations","highly_cited_status","hot_paper_status","date_of_export","ut_unique_wos_id","web_of_science_record","id","predicted_label"
"272","Absence","The investigation into the endophytic fungal communities in the leaves of Eucalyptus globulus (blue gum) was conducted to assess their diversity and impact on plant health. Despite extensive sampling and application of different isolation techniques, no endophytic fungi were isolated from any of the leaf samples. This finding indicates that E. globulus may not host fungal endophytes, at least in the study populations or under the environmental conditions surveyed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,NA
"273","Absence","We conducted a survey of fungal endophytes in the roots and leaves of Ficus carica (common fig) grown in Mediterranean climates. Using both traditional isolation methods and DNA sequencing, we found no evidence of fungal endophytes in any of the plant tissues examined. These results suggest that F. carica may lack fungal endophytes in this particular environment, or the fungal community may be present at such low densities that it is undetectable through conventional methods.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,NA
"274","Absence","The diversity of fungal endophytes in Pinus radiata (monterey pine) needles was investigated through culture-based and molecular methods. However, despite rigorous sampling of mature needles from various stands and the use of multiple sterilization protocols, no fungal species were detected. The absence of detectable endophytes in P. radiata under these conditions may point to the absence of endophytes in this species or suggest that endophytes may not be present during certain stages of needle development or in particular environmental contexts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA
"275","Both","This study investigated the presence of fungal endophytes in different plant tissues of Capsicum annuum (bell pepper) under greenhouse conditions. Fungal endophytes were successfully isolated from the stems and roots of the plants, with species such as Fusarium and Alternaria identified. However, no fungal growth was observed in the leaf tissues, even after using multiple isolation methods, including surface sterilization and direct plating. These results suggest that fungal endophyte communities may vary in abundance and composition across different plant tissues, with the roots and stems supporting endophyte colonization, but the leaves remaining free from fungal infection.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA
"276","Both","The presence and diversity of fungal endophytes were studied in Vitis vinifera (grapevine) tissues, including leaves, stems, and roots, from vineyard plants in southern France. Fungal endophytes were isolated from the roots and stems, with genera such as Cladosporium and Penicillium found to be prevalent. However, no fungal endophytes were detected in the leaves, regardless of the isolation method used. The lack of endophytes in the leaves of grapevines, while present in other tissues, suggests a possible tissue-specific distribution of fungal endophytes in this species.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NA
"277","Both","A survey of fungal endophytes was conducted on Triticum aestivum (wheat) plants, focusing on different plant parts: roots, stems, and leaves. Fungal species, including Alternaria and Fusarium, were isolated from the roots and stems, indicating a high colonization rate in these tissues. In contrast, no fungal endophytes were detected in the leaves, even after several attempts at isolation and DNA-based identification. The findings suggest that fungal endophyte populations may be tissue-dependent in T. aestivum, with roots and stems being favorable environments for fungal colonization, but leaves seemingly resistant to infection.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA
"278","Review","Fungal endophytes play a critical role in plant health by providing benefits such as pathogen resistance, enhanced nutrient uptake, and stress tolerance. In this review, we summarize current research on the ecology and diversity of fungal endophytes in agricultural crops and their potential for use in sustainable farming practices. We discuss the mechanisms by which endophytes interact with plant hosts, including the production of secondary metabolites and the modulation of plant immune responses. Additionally, we explore the challenges and opportunities for harnessing fungal endophytes in crop protection and growth promotion, particularly in the context of environmental stress and climate change.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA
"279","Review","This review explores the global diversity of fungal endophytes associated with trees in temperate and tropical ecosystems. It highlights the importance of these fungi in plant-pollinator interactions, their role in ecosystem services such as carbon cycling, and their potential as bioagents in forest management. We examine the various methods used to isolate and identify fungal endophytes, including culture-dependent and molecular techniques, and provide a detailed comparison of findings from different geographical regions. The review also discusses how environmental factors, such as soil composition, climate, and forest type, influence the composition and function of fungal endophyte communities.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,NA
"280","Review","Endophytic fungi are diverse microorganisms that inhabit plant tissues without causing visible symptoms of disease. In this review, we focus on the interactions between fungal endophytes and their plant hosts in agricultural settings, particularly in cereal crops. We summarize the mechanisms by which fungal endophytes contribute to plant growth and productivity, including nitrogen fixation, drought resistance, and disease suppression. The review also addresses the potential of fungal endophytes to be used as biocontrol agents for plant pathogens and discusses challenges related to their commercialization and application in sustainable agriculture.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA
"281","Review","This comprehensive review examines the ecological and functional roles of fungal endophytes in plants, particularly in relation to their interactions with other soil microorganisms. Fungal endophytes are critical for maintaining plant health and promoting growth under various environmental conditions. We discuss their role in enhancing plant nutrient uptake, promoting stress tolerance, and providing resistance against herbivores and pathogens. The review also covers recent advances in the molecular and genomic characterization of fungal endophytes, providing insight into their mechanisms of action and their potential applications in biotechnology and agriculture.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,NA
"282","Presence","Mature leaves from 210 dicotyledonous plant species across 55 families, collected from the tropical forests of the Western Ghats, Karnataka, and Uttar Pradesh, were sampled to investigate the presence of endophytic fungi. Fungal genera such as Alternaria, Arthrinium, Aureobasidium, Chaetomium, Cladosporium, Glomerella, Colletotrichum, Drechslera, Fusarium, Fusicoccum, Lasiodiplodia, Paecilomyces, Pestalotiopsis, Phoma, Diaporthe, Phomopsis, Guignardia, and Sporormiella were isolated with a frequency of 5% or greater. Notably, species of Colletotrichum, Phyllosticta, Phomopsis, and Xylaria were found as endophytes in the leaves of a wide range of plant hosts, including those from distantly related taxonomic groups. The study emphasizes the need to consider the extensive host range of certain fungal endophyte genera and their potential ecological roles across different plant families.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,NA
"283","Presence","Colonization of mycorrhizal and root endophytic fungi in 12 Pedicularis species from the mountains of Sichuan Province, southwestern China, was studied. These species included Pedicularis hejiangensis Tsoong, Pedicularis albiflora Maxim., Pedicularis triflora Franch., Pedicularis dubia Bonati, Pedicularis hubeiensis Li, Pedicularis decora Franch., Pedicularis angustifolia Franch., Pedicularis yunnanensis Li, Pedicularis subacaulis Franch., Pedicularis tenuifolia Maxim., Pedicularis brevipila Franch., and Pedicularis integrifolia Wall., of which five are endemic to the region. Three distinct fungal groups were found to colonize the roots: arbuscular mycorrhizal fungi, ectomycorrhizal fungi, and dark septate endophytic fungi (DSEF), with DSEF being the most prevalent. Notably, a surprisingly high colonization rate was recorded for these semi-parasitic species. In the 15 sampling sites surveyed, 8 sites showed a colonization frequency above 60%, and 5 sites exhibited a colonization index exceeding 60. This heavy colonization suggests the important ecological functions these fungi serve and their potential use in enhancing the cultivation and conservation of these challenging plant species.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,NA
"284","Both","Endophytes are microorganisms that inhabit plant tissues without causing any visible harm to the host. Despite their importance, they remain a largely underexplored component of plant biodiversity, particularly in tropical regions. This study focused on analyzing the diversity and composition of endophytic fungal communities in the leaves of two populations of Guarea guidonia (Meliaceae) trees in the tropical forests of the Luquillo region, Puerto Rico. A total of 300 leaf fragments from 16 trees were examined. Forty-one distinct morphospecies of endophytes were identified, with Phomopsis, Colletotrichum, Xylaria, and Rhizoctonia-like fungi being the most prevalent genera. More than 90% of the leaf samples contained endophytes, with the fungal communities showing a clear pattern of few dominant species and many with low individual counts. The fungal community in the population located in a protected area exhibited higher diversity compared to the one from a disturbed habitat. Fungal communities varied according to the height of the tree, but no significant differences were observed among the different leaf structures (blade, petiolule, and rachis). These results emphasize that smaller, more randomly collected plant fragments may offer a more accurate representation of the real diversity of endophytic fungal communities.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,NA
"285","Presence","Despite the widespread presence of fungal endophytes in woody plants, the mechanisms behind the variation in foliar fungal endophyte communities are not fully understood. Since endophytes in woody plants are mostly horizontally transmitted, the colonization of foliar tissues by these fungi is likely influenced by plant resistance traits. In this study, we examined the relationship between leaf resistance traits and the colonization and community composition of horizontally transmitted endophytes (HTE) in 12 dominant tree species in a temperate rainforest in Southern Chile. The hypothesis was that trees with similar leaf resistance traits would support similar HTE communities, as these traits might limit fungal colonization. We measured various leaf traits known to play a role in plant defense against pathogens and herbivores, including cell wall polysaccharides, leaf toughness, flavonoids, anthocyanins, terpenoids, and chitinases. We also assessed fungal read counts, operational taxonomic units (OTUs), diversity, and community structure across tree species using Illumina MiSeq sequencing of ITS1 region amplicons. Significant differences in fungal read counts were observed among the host trees, while OTU numbers and diversity were generally similar across species. Multivariate analyses revealed that the composition of the fungal communities varied significantly among the host species, with variation in cell wall composition, flavonoids, anthocyanins, and terpenoids influencing the HTE communities. We found that tree species with similar leaf resistance traits harbored comparable HTE communities. Fungal read counts were inversely related to cell wall polysaccharide content, while endophyte diversity decreased with higher anthocyanin levels. Conversely, fungal read counts increased with terpenoid content. Culture-based data suggested that some HTE strains inhibited the growth of the common fungal pathogen Botrytis cinerea. Overall, this study suggests that leaf resistance traits influence fungal endophyte colonization and community composition in tree species, likely through the deterrent effects of chemical and structural traits, and that endophytes overcoming these defenses may contribute to plant protection.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,NA
"286","Absence","In this study, we investigated the presence and diversity of fungal endophytes in the leaves and stems of 30 species of native plants collected from three distinct ecological zones in the temperate forests of the Pacific Northwest. Despite extensive sampling from both healthy and stressed plants, no fungal endophytes were detected in any of the plant tissues sampled, using both culture-dependent and culture-independent methods. This absence of fungal endophytes was observed across all plant species, regardless of the ecological zone or health status of the plants. In addition to the negative results regarding endophyte presence, we also evaluated the role of environmental variables, such as soil moisture, temperature, and light availability, in shaping the microbial communities of these plants. Interestingly, soil pH and organic matter content were found to significantly correlate with the composition of other microbial communities, particularly bacterial communities, which were more diverse in soils with higher organic matter. Furthermore, the plant species sampled exhibited a wide range of secondary metabolites, with many species producing high concentrations of flavonoids and alkaloids. These chemical compounds were hypothesized to act as potential deterrents for fungal colonization, which may explain the absence of endophytes in these plants. This study suggests that environmental factors and plant chemical defenses could play a significant role in shaping plant-associated microbiomes, particularly in preventing fungal endophyte colonization.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA
"287","Absence","The occurrence of fungal endophytes in the leaves, stems, and roots of five invasive plant species from the Mediterranean Basin was examined. Using a combination of direct isolation techniques and molecular methods, we found no evidence of fungal endophytes in any of the plant tissues from these species, which included Ailanthus altissima, Eucalyptus globulus, Opuntia ficus-indica, Pistacia lentiscus, and Cistus incanus. This lack of fungal endophytes was consistent across all plant tissues sampled and across all five plant species, regardless of the invasive status of the species. To further explore the plant-microbe interactions, we also examined the microbial communities in the rhizosphere soil of these plants. Bacterial communities were abundant and diverse, with dominant genera including Pseudomonas, Bacillus, and Streptomyces, which are known to have plant-growth-promoting properties. Soil analysis revealed that the invasive plants had lower root exudation of organic acids compared to native species, which might limit the establishment of fungal endophytes in the roots. Additionally, the plants exhibited varying levels of antimicrobial activity in their leaves, which may also contribute to the absence of fungal endophytes. Our findings highlight that invasive plant species may not always harbor fungal endophytes and suggest that antimicrobial compounds or soil factors could influence microbial colonization. The absence of fungal endophytes in these plants raises questions about the potential role of microbial communities in the success of invasive species, and warrants further investigation into the plant’s biochemical and ecological mechanisms.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,NA
